HIP,n_HD,HD,DM,GC,HR,RAJ2000,DEJ2000,Vmag_viz,Fl,Bayer,Cst,SimbadName,RAhms,DEdms,Vmag_hip,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA_icrs,_DE_icrs,distance,x,y,z
20250, ,27382,BD+27   655 ,5240.0,1348.0,65.08845833333332,27.35094444444444,4.97,52.0,phi,Tau,HD  27382,04 20 21.23,+27 21 03.4,4.97,65.08847817,27.35094069,9.53,-29.04,-76.97,0.92,1.15, ,65.0883987,27.35075361,104.93179433368313,20.306864645581918,43.72432950656862,93.2013718759193
20252, ,27348,BD+34   860 ,5235.0,1343.0,65.10274999999999,34.56674999999999,4.93,54.0, ,Per,HD  27348,04 20 24.66,+34 34 00.3,4.93,65.10273351,34.56674228,14.42,-24.95,-7.0,0.83,0.95, ,65.10265987,34.56672527,69.34812760055478,16.56426422662844,35.68913784076154,57.10580874583939
20261, ,27459,BD+14   682 ,5252.0,1356.0,65.151,15.095499999999998,5.26,58.0, ,Tau,HD  27459,04 20 36.24,+15 05 43.8,5.26,65.15101968,15.09550358,21.2,108.79,-20.67,0.99,0.225,P,65.15129355,15.09545334,47.16981132075472,5.162240269434738,11.147065227305081,45.542126786684356
20271, ,27563,BD-07   798 ,5267.0,1363.0,65.17845833333332,-7.5924999999999985,5.85,,d,Eri,HD  27563,04 20 42.83,-07 35 33.0,5.85,65.17846608,-7.59249081,4.31,4.47,-1.1,0.75,-0.124, ,65.17847704,-7.59249348,232.01856148491882,-12.869114823260407,-27.823838116862756,229.98441858013643
20297, ,29116,CP-81   115 ,5418.0,1456.0,65.24179166666666,-81.5802222222222,5.78,,nu.,Men,HD  29116,04 20 58.03,-81 34 48.8,5.78,65.24179812,-81.58022679,18.61,9.07,126.08,0.49,0.359, ,65.24194867,-81.57992035,53.734551316496514,-22.260937965980737,-48.269517877013236,7.868055031623371
20354, ,27396,BD+46   872 ,5256.0,1350.0,65.38812499999999,46.49897222222221,4.8,53.0,d,Per,HD  27396,04 21 33.15,+46 29 56.3,4.8,65.38811942,46.4989629,7.03,21.41,-34.97,0.79,-0.022,P,65.38819502,46.4988779,142.24751066856328,42.97168747890988,93.8069341382148,97.91857573620315
20384, ,28093,CP-63   324 ,5333.0,1395.0,65.47174999999999,-63.38680555555555,5.24,,eta,Ret,HD  28093,04 21 53.22,-63 23 12.5,5.24,65.47173239,-63.38681514,8.58,85.2,174.37,0.43,0.955, ,65.47219466,-63.38639132,116.55011655011654,-43.25851177411869,-94.79824857575893,52.210371516613456
20400, ,27628,BD+13   668 ,5287.0,1368.0,65.51437499999999,14.077249999999998,5.72,60.0, ,Tau,HD  27628,04 22 03.45,+14 04 38.1,5.72,65.51437351,14.07725051,21.87,114.04,-21.4,0.96,0.315,P,65.51465927,14.0771985,45.72473708276177,4.609522640426219,10.121402917210252,44.35156237724411
20430, ,27638,BD+25   707 ,5292.0,1369.0,65.64554166666666,25.62936111111111,5.38,59.0,chi,Tau,HD  27638,04 22 34.93,+25 37 45.7,5.38,65.6455435,25.62935771,12.19,20.37,-17.88,1.0,-0.041, ,65.64559841,25.62931425,82.03445447087778,14.632835647365427,32.3261813698222,73.96316542237136
20455,X,27697,BD+17   712 ,5304.0,1373.0,65.73345833333332,17.54258333333333,3.77,61.0,del,Tau,HD  27697,04 22 56.03,+17 32 33.3,3.77,65.73344722,17.5425843,21.29,107.75,-28.84,0.93,0.983, ,65.73372189,17.5425142,46.97040864255519,5.818504913751225,12.906650171124088,44.78596510043631
20484, ,27749,BD+16   586 ,5315.0,1376.0,65.85416666666666,16.77733333333333,5.64,63.0, ,Tau,HD  27749,04 23 25.00,+16 46 38.4,5.64,65.8541598,16.77732694,21.17,105.09,-27.62,0.8,0.31, ,65.85442658,16.77725981,47.23665564478035,5.577542479217966,12.442040634446393,45.22596910235162
20507, ,27861,BD-04   818 ,5327.0,1383.0,65.92033333333332,-3.745333333333333,5.17,42.0,ksi,Eri,HD  27861,04 23 40.88,-03 44 43.2,5.17,65.92033483,-3.74533244,15.66,-47.92,-56.73,0.8,0.072, ,65.92021811,-3.74547033,63.85696040868454,-1.7018991262309089,-3.80826842363567,63.72057770935524
20522, ,27820,BD+09   570 ,5325.0,1381.0,65.966,9.46097222222222,5.1,66.0,r,Tau,HD  27820,04 23 51.84,+09 27 39.5,5.1,65.96599009,9.46098377,8.23,-21.02,-6.65,0.94,0.074, ,65.9659383,9.46096761,121.5066828675577,8.13447593556395,18.2411926705323,119.85392431075208
20533, ,27778,BD+23   684 ,5322.0,1378.0,65.999,24.301027777777776,6.34,62.0, ,Tau,HD  27778,04 23 59.76,+24 18 03.7,6.34,65.99899568,24.30102325,4.49,4.54,-12.94,1.11,0.173,D,65.99900779,24.3009918,222.71714922048997,37.28088641878655,83.73030889632098,202.98349547896302
20535,X,28028,CD-34  1664 ,5349.0,1393.0,66.00904166666666,-34.017,3.97,43.0,d,Eri,HD  28028,04 24 02.17,-34 01 01.2,3.97,66.00902233,-34.01698632,11.95,73.77,57.57,0.59,1.468, ,66.00923865,-34.01684639,83.68200836820084,-19.03461338834587,-42.77060505292679,69.36164185699754
20542,X,27819,BD+17   714 ,5328.0,1380.0,66.02370833333332,17.44422222222222,4.8,64.0, ,Tau,HD  27819,04 24 05.69,+17 26 39.2,4.8,66.02372401,17.44421161,22.36,109.99,-33.47,0.88,0.154, ,66.02400423,17.44413026,44.72271914132379,5.447989476956477,12.250024003102167,42.665887193120945
20579, ,27777,BD+33   853 ,5329.0,1377.0,66.12141666666666,34.13083333333333,5.73,55.0, ,Per,HD  27777,04 24 29.14,+34 07 51.0,5.73,66.12141978,34.1308408,5.34,20.5,-34.17,0.84,-0.054, ,66.12147997,34.13075775,187.26591760299624,42.53313017295924,96.07840509662624,155.0109570561735
20591, ,27786,BD+33   854 ,5335.0,1379.0,66.15591666666666,33.959888888888884,5.77,56.0, ,Per,HD  27786,04 24 37.42,+33 57 35.6,5.77,66.15593384,33.95988843,24.0,54.69,-83.07,0.91,0.4, ,66.1560941,33.95968652,41.666666666666664,9.409107425413692,21.28892522903857,34.55953516991426
20635,X,27934,BD+21   642 ,5350.0,1387.0,66.34208333333332,22.29397222222222,4.21,65.0,kap,Tau,HD  27934,04 25 22.10,+22 17 38.3,4.21,66.34207825,22.29398098,21.27,105.49,-44.14,0.8,0.136, ,66.34235536,22.2938737,47.01457451810061,7.156899707186139,16.336463822390318,43.50021785553546
20641,X,27946,BD+21   643 ,5351.0,1388.0,66.35391666666666,22.20011111111111,5.27,67.0, ,Tau,HD  27946,04 25 24.94,+22 12 00.4,5.27,66.35393596,22.2001124,22.65,112.45,-47.06,0.84,0.25, ,66.35423116,22.19999802,44.150110375275936,6.690832092549547,15.281195656445814,40.87725616241602
20648,X,27962,BD+17   719 ,5354.0,1389.0,66.37216666666666,17.927999999999997,4.3,68.0, ,Tau,HD  27962,04 25 29.32,+17 55 40.8,4.3,66.37215593,17.92798917,22.05,108.26,-32.47,0.77,0.049, ,66.37243249,17.92791025,45.35147392290249,5.5951519406461925,12.78985753386162,43.149391722297906
20661, ,27991,BD+15   621 ,5356.0,1391.0,66.40520833333332,15.941083333333331,6.44,70.0, ,Tau,HD  27991,04 25 37.25,+15 56 27.9,6.44,66.40522319,15.94108006,21.47,104.62,-28.83,0.97,0.509, ,66.40548764,15.94100999,46.57661853749418,5.12028339999489,11.722770222035807,44.785497101319905
20711,X,28024,BD+22   696 ,5370.0,1392.0,66.57662499999999,22.81369444444444,4.28,69.0,ups,Tau,HD  28024,04 26 18.39,+22 48 49.3,4.28,66.57664484,22.81369394,21.07,108.66,-45.83,0.8,0.263,P,66.57693136,22.81358255,47.46084480303749,7.3153138106498,16.885789041237345,43.74800683144954
20713, ,28052,BD+15   625 ,5375.0,1394.0,66.586125,15.61833333333333,4.48,71.0, ,Tau,HD  28052,04 26 20.67,+15 37 06.0,4.48,66.58613217,15.6183462,20.86,114.66,-33.3,0.84,0.262,P,66.58642154,15.61826526,47.93863854266539,5.128627187275497,11.843688355679262,46.16857475200864
20732, ,28100,BD+14   697 ,5383.0,1396.0,66.65158333333332,14.71386111111111,4.69,73.0,pi.,Tau,HD  28100,04 26 36.38,+14 42 49.9,4.69,66.65156991,14.71385764,7.17,-7.57,-31.15,0.81,0.979, ,66.65155089,14.71378193,139.4700139470014,14.039394814367945,32.52343083916586,134.89628100905176
20789,X,28149,BD+22   699 ,5396.0,1399.0,66.82270833333332,22.996361111111103,5.53,72.0, ,Tau,HD  28149,04 27 17.45,+22 59 46.9,5.53,66.82269876,22.99636881,7.86,-0.35,-13.25,0.75,-0.098, ,66.82269784,22.99633661,127.22646310432569,19.562341919530414,45.69236921244586,117.11573373553725
20873, ,28294,BD+14   702 ,5425.0,1408.0,67.09724999999999,14.741027777777775,5.9,76.0, ,Tau,HD  28294,04 28 23.34,+14 44 27.7,5.9,67.0972362,14.74102599,18.42,109.72,-21.27,1.93,0.325, ,67.09751196,14.74097429,54.28881650380021,5.3758978246485505,12.724828683691438,52.50194334434615
20877, ,28292,BD+16   605 ,5427.0,1407.0,67.10987499999999,16.359638888888888,4.96,75.0, ,Tau,HD  28292,04 28 26.37,+16 21 34.7,4.96,67.10985479,16.35962902,16.78,8.12,17.79,1.02,1.137, ,67.10987536,16.35967226,59.594755661501786,6.529089097872844,15.463953424401913,57.18192059028855
20884, ,28375,BD+01   757 ,5441.0,1415.0,67.13379166666665,1.3808611111111109,5.53,44.0, ,Eri,HD  28375,04 28 32.11,+01 22 51.1,5.53,67.13378878,1.38087416,8.47,17.66,-21.97,1.11,-0.099, ,67.13383172,1.38082076,118.06375442739079,1.1055617782675036,2.6215435025004377,118.02946815228039
20885, ,28307,BD+15   631 ,5433.0,1411.0,67.14345833333333,15.96222222222222,3.84,77.0,the01,Tau,HD  28307,04 28 34.43,+15 57 44.0,3.84,67.14346805,15.96221721,20.66,104.76,-15.01,0.85,0.952, ,67.14373289,15.96218073,48.402710551790896,5.1702936184105175,12.265745220522014,46.536458254202316
20889,M,28305,BD+18   640 ,5430.0,1409.0,67.15387499999999,19.180527777777776,3.53,74.0,eps,Tau,HD  28305,04 28 36.93,+19 10 49.9,3.53,67.15388879,19.18052092,21.04,107.23,-36.77,0.82,1.014, ,67.15416474,19.18043155,47.52851711026616,6.062754432325205,14.390283332973292,44.8901179881601
20894, ,28319,BD+15   632 ,5436.0,1412.0,67.16529166666666,15.870944444444442,3.4,78.0,the02,Tau,HD  28319,04 28 39.67,+15 52 15.4,3.4,67.16531219,15.8709468,21.89,108.66,-26.39,0.83,0.179,P,67.16558676,15.87088266,45.682960255824575,4.848202621230246,11.513888910391344,43.94153105250101
20901, ,28355,BD+12   598 ,5443.0,1414.0,67.20875,13.047638888888889,5.02,79.0,b,Tau,HD  28355,04 28 50.10,+13 02 51.5,5.02,67.20875444,13.04763905,20.33,105.17,-15.08,0.84,0.215, ,67.20901684,13.0476024,49.18839153959666,4.301729908791329,10.237787376325006,47.91847964701754
20995, ,28485,BD+15   636 ,5467.0,1422.0,67.53554166666666,15.637888888888886,5.58,80.0, ,Tau,HD  28485,04 30 08.53,+15 38 16.4,5.58,67.53555351,15.63789864,22.93,107.59,-23.92,1.25,0.324, ,67.53582507,15.6378405,43.61098996947231,4.491948347280085,10.863578173083184,41.996708388159334
21036, ,28556,BD+13   690 ,5483.0,1430.0,67.65541666666665,13.724444444444442,5.4,83.0, ,Tau,HD  28556,04 30 37.30,+13 43 28.0,5.4,67.65541066,13.72445018,21.84,108.06,-19.71,0.89,0.263, ,67.65568103,13.72440227,45.78754578754579,4.129933464220353,10.047541811277435,44.48021922583506
21039, ,28546,BD+15   639 ,5482.0,1428.0,67.66179166666666,15.691944444444442,5.47,81.0, ,Tau,HD  28546,04 30 38.83,+15 41 31.0,5.47,67.66177772,15.69193829,22.55,104.17,-24.29,1.09,0.258, ,67.66204071,15.69187925,44.34589800443459,4.558602919959237,11.093943986992198,42.69311672917936
21060, ,28873,CD-45  1567 ,5527.0,1443.0,67.70875,-44.95374999999999,5.07,,del,Cae,HD  28873,04 30 50.10,-44 57 13.5,5.07,67.70874038,-44.95374351,4.59,2.44,-2.48,0.51,-0.194, ,67.70874876,-44.95374954,217.86492374727672,-58.38769383207456,-142.42585851919637,154.1780692363492
21082, ,28595,BD+14   711 ,5495.0,,67.77983333333333,15.105166666666664,6.28,84.0, ,Tau,HD  28595,04 31 07.16,+15 06 18.6,6.28,67.77985394,15.10516513,7.16,42.72,-52.75,1.06,1.725, ,67.77996149,15.10503692,139.66480446927372,13.76355305857328,33.69265330204158,134.8392647863104
21137, ,28677,BD+15   645 ,5517.0,1432.0,67.965375,15.851638888888887,6.01,85.0, ,Tau,HD  28677,04 31 51.69,+15 51 05.9,6.01,67.96538757,15.8516387,22.25,107.59,-32.38,1.14,0.338, ,67.96565941,15.85156,44.943820224719104,4.605655264250786,11.379592532808763,43.23470584803361
21139, ,28749,BD-00   713 ,5528.0,1437.0,67.96945833333332,-0.0439999999999999,4.91,45.0, ,Eri,HD  28749,04 31 52.67,-00 02 38.4,4.91,67.96945612,-0.04399115,3.93,-3.76,-8.17,0.96,1.32, ,67.96944698,-0.04401101,254.45292620865138,-0.07329686773406541,-0.18113805782569947,254.45285117820663
21148, ,28446,BD+53   779 ,5491.0,1417.0,68.00766666666665,53.91083333333333,5.78,1.0, ,Cam,HD  28446,04 32 01.84,+53 54 39.0,5.78,68.00767912,53.91084467,-1.53,-3.19,-5.99,1.02,0.119,P,68.00766596,53.91083011,-653.59477124183,-197.7907223180033,-489.7378778665362,-384.99580016198144
21242, ,28704,BD+42   990 ,5541.0,1434.0,68.35374999999999,43.06388888888888,6.09,57.0,m,Per,HD  28704,04 33 24.90,+43 03 50.0,6.09,68.35374601,43.06388024,15.48,5.65,5.34,0.9,0.37, ,68.35376481,43.06389322,64.59948320413436,16.27085171248073,40.99875834204372,47.19591538684678
21248, ,29085,CD-30  1883 ,5572.0,1453.0,68.377625,-29.76583333333333,4.49,50.0,ups01,Eri,HD  29085,04 33 30.63,-29 45 57.0,4.49,68.3776229,-29.76583186,26.22,-114.35,-271.56,0.71,0.972, ,68.37730272,-29.7664919,38.13882532418001,-6.977041906044613,-17.60191027259842,33.10685183017265
21273, ,28910,BD+14   720 ,5558.0,1444.0,68.46191666666665,14.844499999999998,4.65,86.0,rho,Tau,HD  28910,04 33 50.86,+14 50 40.2,4.65,68.46189659,14.84448749,21.39,103.69,-25.94,1.24,0.255,W,68.46215732,14.84442444,46.75081813931744,4.3971379835631526,11.14106310894661,45.19049553890184
21278, ,29009,BD-07   838 ,5569.0,1449.0,68.47804166666666,-6.738888888888888,5.71,46.0, ,Eri,HD  29009,04 33 54.73,-06 44 20.0,5.71,68.47804057,-6.73889608,4.18,-2.65,-4.76,0.88,-0.128,P,68.47803408,-6.73890765,239.23444976076556,-10.298769785237901,-26.115594781417485,237.5816343963896
21281, ,29305,CP-55   663 ,5600.0,1465.0,68.49883333333332,-55.045,3.3,,alf,Dor,HD  29305,04 33 59.72,-55 02 42.0,3.3,68.49882684,-55.04500559,18.56,58.06,12.73,0.46,-0.079,P,68.49907315,-55.04497465,53.87931034482759,-16.18538619019102,-41.08654316089918,30.869229472019338
21296, ,29064,BD-08   887 ,5576.0,1451.0,68.54849999999999,-8.23136111111111,5.2,47.0, ,Eri,HD  29064,04 34 11.64,-08 13 52.9,5.2,68.54850732,-8.23135939,4.05,-22.42,2.88,0.72,1.708,P,68.54845226,-8.23135239,246.9135802469136,-12.928258957984891,-32.90194485453283,244.36988000867373
21393,M,29291,CD-30  1901 ,5614.0,1464.0,68.88779166666666,-30.56230555555555,3.81,52.0,ups02,Eri,HD  29291,04 35 33.07,-30 33 44.3,3.81,68.88779874,-30.56231049,15.62,-48.92,-12.75,0.63,0.957, ,68.88766065,-30.56234148,64.02048655569783,-11.72538177295358,-30.36776969655559,55.12655154064813
21402, ,29140,BD+09   607 ,5599.0,1458.0,68.91345833333332,10.160916666666663,4.25,88.0,d,Tau,HD  29140,04 35 39.23,+10 09 39.3,4.25,68.91347315,10.16091706,21.68,44.89,-52.42,0.82,0.184, ,68.913584,10.16078965,46.125461254612546,2.9275636642138463,7.592267930939547,45.40203756008716
21421,M,29139,BD+16   629 ,5605.0,1457.0,68.97999999999999,16.509749999999997,0.87,87.0,alf,Tau,HD  29139,04 35 55.20,+16 30 35.1,0.87,68.98000195,16.50976164,50.09,62.78,-189.36,0.95,1.538, ,68.9801611,16.50930139,19.964064683569575,2.0349983918897445,5.295825961926821,19.1409740508611
21444, ,29248,BD-03   834 ,5617.0,1463.0,69.07974999999999,-3.352444444444444,3.93,48.0,nu.,Eri,HD  29248,04 36 19.14,-03 21 08.8,3.93,69.07975243,-3.352448,5.56,1.73,-4.54,0.88,-0.21, ,69.07975664,-3.35245903,179.85611510791367,-3.755497246159031,-9.824255093292445,179.54832885328423
21476,M,29094,BD+40  1000A,5609.0,1454.0,69.172625,41.2648611111111,4.25,58.0,e,Per,HD  29094,04 36 41.43,+41 15 53.5,4.25,69.17264013,41.26485467,5.08,-5.42,-19.19,0.98,1.171, ,69.1726226,41.26480803,196.85039370078738,46.16182761123772,121.34718602816378,147.96629215734097
21479, ,29712,CP-62   372 ,5661.0,1492.0,69.19033333333333,-62.07697222222222,5.59,,R,Dor,HD  29712,04 36 45.68,-62 04 37.1,5.59,69.1903235,-62.07698129,16.02,-68.46,-71.22,0.69,1.5,P,69.18996817,-62.07715439,62.421972534332085,-19.594498891574794,-51.55667782516027,29.231271609316114
21515, ,29335,BD+00   798 ,5627.0,1469.0,69.30699999999999,0.9983333333333332,5.32,49.0, ,Eri,HD  29335,04 37 13.68,+00 59 54.0,5.32,69.30698431,0.99832711,3.85,-4.91,-5.34,0.78,-0.107,P,69.30697237,0.99831413,259.7402597402597,1.5991466876402418,4.233583092268675,259.700831793065
21547, ,29391,BD-02   963 ,5635.0,1474.0,69.40045833333332,-2.4733888888888886,5.22,51.0,c,Eri,HD  29391,04 37 36.11,-02 28 24.2,5.22,69.40044421,-2.47339212,33.6,43.32,-64.23,0.91,0.283, ,69.4005496,-2.47354823,29.76190476190476,-0.45189090797595793,-1.2022654787854115,29.7341777653679
21588, ,29375,BD+15   661 ,5643.0,1472.0,69.53908333333332,16.033388888888886,5.78,89.0, ,Tau,HD  29375,04 38 09.38,+16 02 00.2,5.78,69.53906817,16.03338888,21.96,113.05,-40.4,1.04,0.312, ,69.53935407,16.03329069,45.537340619307834,4.396625757846739,11.78380777421379,43.76597933286402
21589,X,29388,BD+12   618 ,5645.0,1473.0,69.53916666666666,12.51086111111111,4.27,90.0,c01,Tau,HD  29388,04 38 09.40,+12 30 39.1,4.27,69.53917371,12.51087423,21.79,101.73,-14.9,0.79,0.122, ,69.53942698,12.51083801,45.892611289582376,3.4752106284720434,9.314278297733614,44.80288943647304
21594,M,29503,BD-14   933 ,5657.0,1481.0,69.54529166666666,-14.30358333333333,3.86,53.0,l,Eri,HD  29503,04 38 10.87,-14 18 12.9,3.86,69.54529558,-14.303587,29.84,-77.86,-178.06,0.62,1.082, ,69.54510028,-14.30401978,33.51206434316354,-2.8934029445551674,-7.757446155609358,32.47319979742671
21673, ,29479,BD+15   665 ,5662.0,1478.0,69.78833333333333,15.800027777777776,5.08,91.0,sig01,Tau,HD  29479,04 39 09.20,+15 48 00.1,5.08,69.78832206,15.80003442,21.49,32.4,-77.67,0.96,0.141, ,69.7884039,15.79984564,46.53327128897162,4.377388098861147,11.889920915387638,44.77514478938964
21683, ,29488,BD+15   666 ,5666.0,1479.0,69.81854166666666,15.918027777777777,4.67,92.0,sig02,Tau,HD  29488,04 39 16.45,+15 55 04.9,4.67,69.81854938,15.9180242,20.51,82.4,-19.53,0.82,0.147, ,69.81875764,15.91797673,48.75670404680643,4.6133012609269555,12.551117977338146,46.88713126757426
21727, ,29317,BD+52   865 ,5658.0,1467.0,69.977875,53.079583333333325,5.07,3.0, ,Cam,HD  29317,04 39 54.69,+53 04 46.5,5.07,69.97786313,53.07957406,6.58,-7.38,-15.95,0.78,1.079, ,69.97783327,53.07953529,151.9756838905775,41.59956664234487,114.15669165560817,91.29257526997607
21730, ,29316,BD+53   794 ,5659.0,1466.0,69.99179166666666,53.47324999999999,5.36,2.0, ,Cam,HD  29316,04 39 58.03,+53 28 23.7,5.36,69.99180673,53.47323647,11.76,35.88,-88.79,0.86,0.331,G,69.99195325,53.47302066,85.03401360544218,23.379966330164198,64.20730742920657,50.61207678946074
21735,X,29589,BD+11   639 ,5684.0,1484.0,70.01424999999999,12.197638888888887,5.45,93.0, ,Tau,HD  29589,04 40 03.42,+12 11 51.5,5.45,70.01424281,12.19764088,9.46,-1.29,-12.98,0.78,-0.121, ,70.0142396,12.19760933,105.70824524312894,7.633634189285415,20.989478724790967,103.32183953214931
21763, ,29755,BD-19   988 ,5695.0,1496.0,70.11037499999999,-19.67125,4.32,54.0, ,Eri,HD  29755,04 40 26.49,-19 40 16.5,4.32,70.11039135,-19.67125686,9.03,28.21,-97.09,0.69,1.599,P,70.11046417,-19.67149284,110.74197120708749,-12.682414301106709,-35.05461433674708,104.27902266529163
21770, ,29875,CD-42  1587 ,5708.0,1502.0,70.14091666666666,-41.86358333333333,4.44,,alf,Cae,HD  29875,04 40 33.82,-41 51 48.9,4.44,70.14092957,-41.86357034,49.67,-141.18,-74.95,0.53,0.342, ,70.14046881,-41.86375251,20.132876988121602,-4.564270002714171,-12.63684568940576,14.993675539483538
21861, ,29992,CD-37  1867 ,5740.0,1503.0,70.51437499999999,-37.144777777777776,5.04,,bet,Cae,HD  29992,04 42 03.45,-37 08 41.2,5.04,70.51435953,-37.14476616,36.16,46.9,193.14,0.6,0.391, ,70.51450254,-37.14429672,27.65486725663717,-5.57024780782547,-15.742445523173368,22.0440339160408
21881,X,29763,BD+22   739 ,5716.0,1497.0,70.56124999999999,22.95697222222222,4.27,94.0,tau,Tau,HD  29763,04 42 14.70,+22 57 25.1,4.27,70.56126452,22.95697545,8.14,-2.84,-20.33,0.78,-0.112, ,70.56125702,22.95692604,122.85012285012283,15.946538656984002,45.18508800220278,113.12015033310722
21914, ,30185,CD-50  1471 ,5764.0,1516.0,70.69358333333332,-50.48141666666666,5.3,,lam,Pic,HD  30185,04 42 46.46,-50 28 53.1,5.3,70.69356887,-50.48141805,9.5,-35.9,34.63,0.46,0.977, ,70.69343174,-50.48133388,105.26315789473685,-26.84698589238558,-76.63544289946599,66.98194271644441
21928, ,29722,BD+43  1043 ,5719.0,1494.0,70.72625,43.36527777777777,5.3,59.0, ,Per,HD  29722,04 42 54.30,+43 21 55.0,5.3,70.72624534,43.36526451,12.02,34.7,-52.07,0.97,0.028, ,70.72636135,43.36513795,83.19467554076539,18.856057215160288,53.923632575314016,60.48177406884128
21949, ,30612,CP-71   282 ,5809.0,1541.0,70.76645833333332,-70.93111111111111,5.53,,mu.,Men,HD  30612,04 43 03.95,-70 55 52.0,5.53,70.76644496,-70.93111187,6.75,9.3,34.77,0.49,-0.114, ,70.76651415,-70.93102736,148.14814814814815,-46.12489270592283,-132.20340362151057,48.400703956458415
21961, ,29859,BD+23   733 ,5735.0,1499.0,70.80729166666666,24.088972222222218,6.18,95.0, ,Tau,HD  29859,04 43 13.75,+24 05 20.3,6.18,70.80728108,24.08896447,20.03,15.62,-18.3,0.71,0.544, ,70.80732267,24.08891999,49.92511233150274,6.698923204342786,19.244572580059156,45.5772716979233
